Targets: 13000 (skipped top 10000)
Files to modify: 23
Resuming from checkpoint: 0 already processed
Warming up Gemma...
Ready.
  7800/13000 ok=7799 fail=1 rate=0.41/s ETA=212m file=us-federal-cdc.jsonl
  7825/13000 ok=7824 fail=1 rate=0.41/s ETA=211m file=us-federal-cdc.jsonl
  7850/13000 ok=7849 fail=1 rate=0.41/s ETA=210m file=us-federal-cdc.jsonl
  7875/13000 ok=7874 fail=1 rate=0.41/s ETA=209m file=us-federal-cdc.jsonl
  7900/13000 ok=7899 fail=1 rate=0.41/s ETA=208m file=us-federal-cdc.jsonl
  7925/13000 ok=7924 fail=1 rate=0.41/s ETA=207m file=us-federal-cdc.jsonl
  7950/13000 ok=7949 fail=1 rate=0.41/s ETA=206m file=us-federal-cdc.jsonl
  7975/13000 ok=7974 fail=1 rate=0.41/s ETA=205m file=us-federal-cdc.jsonl
  8000/13000 ok=7999 fail=1 rate=0.41/s ETA=204m file=us-federal-cdc.jsonl
  8025/13000 ok=8024 fail=1 rate=0.41/s ETA=203m file=us-federal-cdc.jsonl
  8050/13000 ok=8049 fail=1 rate=0.41/s ETA=202m file=us-federal-cdc.jsonl
  8075/13000 ok=8074 fail=1 rate=0.41/s ETA=201m file=us-federal-cdc.jsonl
  8100/13000 ok=8099 fail=1 rate=0.41/s ETA=200m file=us-federal-cdc.jsonl
  8125/13000 ok=8124 fail=1 rate=0.41/s ETA=200m file=us-federal-cdc.jsonl
  8150/13000 ok=8149 fail=1 rate=0.41/s ETA=199m file=us-federal-cdc.jsonl
  8175/13000 ok=8174 fail=1 rate=0.41/s ETA=198m file=us-federal-cdc.jsonl
  8200/13000 ok=8199 fail=1 rate=0.41/s ETA=197m file=us-federal-cdc.jsonl
  8225/13000 ok=8224 fail=1 rate=0.41/s ETA=196m file=us-federal-cdc.jsonl
  8250/13000 ok=8249 fail=1 rate=0.41/s ETA=195m file=us-federal-cdc.jsonl
  8275/13000 ok=8274 fail=1 rate=0.41/s ETA=194m file=us-federal-dot.jsonl
  8300/13000 ok=8299 fail=1 rate=0.41/s ETA=193m file=us-federal-dot.jsonl
  8325/13000 ok=8324 fail=1 rate=0.41/s ETA=192m file=us-federal-dot.jsonl
  8350/13000 ok=8349 fail=1 rate=0.41/s ETA=191m file=us-federal-dot.jsonl
  8375/13000 ok=8374 fail=1 rate=0.41/s ETA=190m file=us-federal-dot.jsonl
  8400/13000 ok=8399 fail=1 rate=0.41/s ETA=189m file=us-federal-dot.jsonl
  8425/13000 ok=8424 fail=1 rate=0.41/s ETA=188m file=us-federal-dot.jsonl
  8450/13000 ok=8449 fail=1 rate=0.41/s ETA=187m file=us-federal-dot.jsonl
  8475/13000 ok=8474 fail=1 rate=0.41/s ETA=186m file=us-federal-dot.jsonl
  8500/13000 ok=8499 fail=1 rate=0.41/s ETA=185m file=us-federal-dot.jsonl
  8525/13000 ok=8524 fail=1 rate=0.41/s ETA=184m file=us-federal-hhs.jsonl
  8550/13000 ok=8549 fail=1 rate=0.41/s ETA=182m file=us-federal-hhs.jsonl
  8575/13000 ok=8574 fail=1 rate=0.41/s ETA=181m file=us-federal-nasa.jsonl
  8600/13000 ok=8599 fail=1 rate=0.41/s ETA=180m file=usac.jsonl
  8625/13000 ok=8624 fail=1 rate=0.41/s ETA=179m file=ca-controller.jsonl
  8650/13000 ok=8649 fail=1 rate=0.41/s ETA=178m file=us-federal-energystar.jsonl
  8675/13000 ok=8674 fail=1 rate=0.41/s ETA=177m file=us-federal-energystar.jsonl
  8700/13000 ok=8699 fail=1 rate=0.41/s ETA=176m file=us-federal-fcc.jsonl
  8725/13000 ok=8724 fail=1 rate=0.41/s ETA=175m file=datagov-doe.jsonl
  8750/13000 ok=8749 fail=1 rate=0.41/s ETA=174m file=eurostat.jsonl
  8775/13000 ok=8774 fail=1 rate=0.41/s ETA=173m file=eurostat.jsonl
  8800/13000 ok=8799 fail=1 rate=0.41/s ETA=172m file=eurostat.jsonl
  8825/13000 ok=8824 fail=1 rate=0.41/s ETA=171m file=eurostat.jsonl
  8850/13000 ok=8849 fail=1 rate=0.41/s ETA=170m file=eurostat.jsonl
  8875/13000 ok=8874 fail=1 rate=0.41/s ETA=169m file=eurostat.jsonl
  8900/13000 ok=8899 fail=1 rate=0.41/s ETA=168m file=eurostat.jsonl
  8925/13000 ok=8924 fail=1 rate=0.41/s ETA=167m file=eurostat.jsonl
  8950/13000 ok=8949 fail=1 rate=0.41/s ETA=166m file=eurostat.jsonl
  8975/13000 ok=8974 fail=1 rate=0.41/s ETA=165m file=eurostat.jsonl
  9000/13000 ok=8999 fail=1 rate=0.41/s ETA=164m file=eurostat.jsonl
  9025/13000 ok=9024 fail=1 rate=0.41/s ETA=163m file=eurostat.jsonl
  9050/13000 ok=9049 fail=1 rate=0.41/s ETA=162m file=eurostat.jsonl
  9075/13000 ok=9074 fail=1 rate=0.41/s ETA=161m file=eurostat.jsonl
  9100/13000 ok=9099 fail=1 rate=0.41/s ETA=160m file=eurostat.jsonl
  9125/13000 ok=9124 fail=1 rate=0.41/s ETA=159m file=eurostat.jsonl
  9150/13000 ok=9149 fail=1 rate=0.41/s ETA=158m file=eurostat.jsonl
  9175/13000 ok=9174 fail=1 rate=0.41/s ETA=157m file=eurostat.jsonl
  9200/13000 ok=9199 fail=1 rate=0.41/s ETA=156m file=eurostat.jsonl
  9225/13000 ok=9224 fail=1 rate=0.41/s ETA=155m file=eurostat.jsonl
  9250/13000 ok=9249 fail=1 rate=0.41/s ETA=154m file=eurostat.jsonl
  9275/13000 ok=9274 fail=1 rate=0.41/s ETA=153m file=eurostat.jsonl
  9300/13000 ok=9299 fail=1 rate=0.41/s ETA=152m file=eurostat.jsonl
  9325/13000 ok=9324 fail=1 rate=0.41/s ETA=151m file=eurostat.jsonl
  9350/13000 ok=9349 fail=1 rate=0.41/s ETA=150m file=eurostat.jsonl
  9375/13000 ok=9374 fail=1 rate=0.41/s ETA=149m file=eurostat.jsonl
  9400/13000 ok=9399 fail=1 rate=0.41/s ETA=148m file=eurostat.jsonl
  9425/13000 ok=9424 fail=1 rate=0.41/s ETA=146m file=eurostat.jsonl
  9450/13000 ok=9449 fail=1 rate=0.41/s ETA=145m file=eurostat.jsonl
  9475/13000 ok=9474 fail=1 rate=0.41/s ETA=144m file=eurostat.jsonl
  9500/13000 ok=9499 fail=1 rate=0.41/s ETA=143m file=eurostat.jsonl
  9525/13000 ok=9524 fail=1 rate=0.41/s ETA=142m file=eurostat.jsonl
  9550/13000 ok=9549 fail=1 rate=0.41/s ETA=141m file=eurostat.jsonl
  9575/13000 ok=9574 fail=1 rate=0.41/s ETA=140m file=eurostat.jsonl
  9600/13000 ok=9599 fail=1 rate=0.41/s ETA=139m file=eurostat.jsonl
  9625/13000 ok=9624 fail=1 rate=0.41/s ETA=138m file=eurostat.jsonl
  9650/13000 ok=9649 fail=1 rate=0.41/s ETA=137m file=eurostat.jsonl
  9675/13000 ok=9674 fail=1 rate=0.41/s ETA=136m file=eurostat.jsonl
  9700/13000 ok=9699 fail=1 rate=0.41/s ETA=135m file=eurostat.jsonl
  9725/13000 ok=9724 fail=1 rate=0.41/s ETA=134m file=eurostat.jsonl
  9750/13000 ok=9749 fail=1 rate=0.41/s ETA=133m file=eurostat.jsonl
  9775/13000 ok=9774 fail=1 rate=0.41/s ETA=132m file=eurostat.jsonl
  9800/13000 ok=9799 fail=1 rate=0.41/s ETA=131m file=eurostat.jsonl
  9825/13000 ok=9824 fail=1 rate=0.41/s ETA=130m file=eurostat.jsonl
  9850/13000 ok=9849 fail=1 rate=0.41/s ETA=129m file=eurostat.jsonl
  9875/13000 ok=9874 fail=1 rate=0.41/s ETA=128m file=eurostat.jsonl
  9900/13000 ok=9899 fail=1 rate=0.41/s ETA=127m file=eurostat.jsonl
  9925/13000 ok=9924 fail=1 rate=0.41/s ETA=126m file=eurostat.jsonl
  9950/13000 ok=9949 fail=1 rate=0.41/s ETA=125m file=eurostat.jsonl
  9975/13000 ok=9974 fail=1 rate=0.41/s ETA=124m file=eurostat.jsonl
  10000/13000 ok=9999 fail=1 rate=0.41/s ETA=123m file=eurostat.jsonl
  10025/13000 ok=10024 fail=1 rate=0.41/s ETA=122m file=eurostat.jsonl
  10050/13000 ok=10049 fail=1 rate=0.41/s ETA=121m file=eurostat.jsonl
  10075/13000 ok=10074 fail=1 rate=0.41/s ETA=120m file=eurostat.jsonl
  10100/13000 ok=10099 fail=1 rate=0.41/s ETA=119m file=eurostat.jsonl
  10125/13000 ok=10124 fail=1 rate=0.41/s ETA=118m file=eurostat.jsonl
  10150/13000 ok=10149 fail=1 rate=0.41/s ETA=116m file=eurostat.jsonl
  10175/13000 ok=10174 fail=1 rate=0.41/s ETA=115m file=eurostat.jsonl
  10200/13000 ok=10199 fail=1 rate=0.41/s ETA=114m file=eurostat.jsonl
  10225/13000 ok=10224 fail=1 rate=0.41/s ETA=113m file=eurostat.jsonl
  10250/13000 ok=10249 fail=1 rate=0.41/s ETA=112m file=eurostat.jsonl
  10275/13000 ok=10274 fail=1 rate=0.41/s ETA=111m file=eurostat.jsonl
  10300/13000 ok=10299 fail=1 rate=0.41/s ETA=110m file=eurostat.jsonl
  10325/13000 ok=10324 fail=1 rate=0.41/s ETA=109m file=eurostat.jsonl
  10350/13000 ok=10349 fail=1 rate=0.41/s ETA=108m file=eurostat.jsonl
  10375/13000 ok=10374 fail=1 rate=0.41/s ETA=107m file=eurostat.jsonl
  10400/13000 ok=10399 fail=1 rate=0.41/s ETA=106m file=eurostat.jsonl
  10425/13000 ok=10424 fail=1 rate=0.41/s ETA=105m file=eurostat.jsonl
  10450/13000 ok=10449 fail=1 rate=0.41/s ETA=104m file=eurostat.jsonl
  10475/13000 ok=10474 fail=1 rate=0.41/s ETA=103m file=eurostat.jsonl
  10500/13000 ok=10499 fail=1 rate=0.41/s ETA=102m file=eurostat.jsonl
  10525/13000 ok=10524 fail=1 rate=0.41/s ETA=101m file=eurostat.jsonl
  10550/13000 ok=10549 fail=1 rate=0.41/s ETA=100m file=eurostat.jsonl
  10575/13000 ok=10574 fail=1 rate=0.41/s ETA=99m file=eurostat.jsonl
  10600/13000 ok=10599 fail=1 rate=0.41/s ETA=98m file=eurostat.jsonl
  10625/13000 ok=10624 fail=1 rate=0.41/s ETA=97m file=eurostat.jsonl
  10650/13000 ok=10649 fail=1 rate=0.41/s ETA=96m file=eurostat.jsonl
  10675/13000 ok=10674 fail=1 rate=0.41/s ETA=95m file=eurostat.jsonl
  10700/13000 ok=10699 fail=1 rate=0.41/s ETA=94m file=eurostat.jsonl
  10725/13000 ok=10724 fail=1 rate=0.41/s ETA=93m file=eurostat.jsonl
  10750/13000 ok=10749 fail=1 rate=0.41/s ETA=92m file=eurostat.jsonl
  10775/13000 ok=10774 fail=1 rate=0.41/s ETA=91m file=eurostat.jsonl
  10800/13000 ok=10799 fail=1 rate=0.41/s ETA=90m file=eurostat.jsonl
  10825/13000 ok=10824 fail=1 rate=0.41/s ETA=89m file=eurostat.jsonl
  10850/13000 ok=10849 fail=1 rate=0.41/s ETA=88m file=eurostat.jsonl
  10875/13000 ok=10874 fail=1 rate=0.41/s ETA=87m file=eurostat.jsonl
  10900/13000 ok=10899 fail=1 rate=0.41/s ETA=85m file=eurostat.jsonl
  10925/13000 ok=10924 fail=1 rate=0.41/s ETA=84m file=eurostat.jsonl
  10950/13000 ok=10949 fail=1 rate=0.41/s ETA=83m file=eurostat.jsonl
  10975/13000 ok=10974 fail=1 rate=0.41/s ETA=82m file=eurostat.jsonl
  11000/13000 ok=10999 fail=1 rate=0.41/s ETA=81m file=eurostat.jsonl
  11025/13000 ok=11024 fail=1 rate=0.41/s ETA=80m file=eurostat.jsonl
  11050/13000 ok=11049 fail=1 rate=0.41/s ETA=79m file=eurostat.jsonl
  11075/13000 ok=11074 fail=1 rate=0.41/s ETA=78m file=eurostat.jsonl
  11100/13000 ok=11099 fail=1 rate=0.41/s ETA=77m file=eurostat.jsonl
  11125/13000 ok=11124 fail=1 rate=0.41/s ETA=76m file=eurostat.jsonl
  11150/13000 ok=11149 fail=1 rate=0.41/s ETA=75m file=eurostat.jsonl
  11175/13000 ok=11174 fail=1 rate=0.41/s ETA=74m file=eurostat.jsonl
  11200/13000 ok=11199 fail=1 rate=0.41/s ETA=73m file=eurostat.jsonl
  11225/13000 ok=11224 fail=1 rate=0.41/s ETA=72m file=eurostat.jsonl
  11250/13000 ok=11249 fail=1 rate=0.41/s ETA=71m file=eurostat.jsonl
  11275/13000 ok=11274 fail=1 rate=0.41/s ETA=70m file=eurostat.jsonl
  11300/13000 ok=11299 fail=1 rate=0.41/s ETA=69m file=eurostat.jsonl
  11325/13000 ok=11324 fail=1 rate=0.41/s ETA=68m file=eurostat.jsonl
  11350/13000 ok=11349 fail=1 rate=0.41/s ETA=67m file=eurostat.jsonl
  11375/13000 ok=11374 fail=1 rate=0.41/s ETA=66m file=eurostat.jsonl
  11400/13000 ok=11399 fail=1 rate=0.41/s ETA=65m file=eurostat.jsonl
  11425/13000 ok=11424 fail=1 rate=0.41/s ETA=64m file=eurostat.jsonl
  11450/13000 ok=11449 fail=1 rate=0.41/s ETA=63m file=eurostat.jsonl
  11475/13000 ok=11474 fail=1 rate=0.41/s ETA=62m file=eurostat.jsonl
  11500/13000 ok=11499 fail=1 rate=0.41/s ETA=61m file=eurostat.jsonl
  11525/13000 ok=11524 fail=1 rate=0.41/s ETA=60m file=eurostat.jsonl
  11550/13000 ok=11549 fail=1 rate=0.41/s ETA=59m file=eurostat.jsonl
  11575/13000 ok=11574 fail=1 rate=0.41/s ETA=58m file=eurostat.jsonl
  11600/13000 ok=11599 fail=1 rate=0.41/s ETA=57m file=eurostat.jsonl
  11625/13000 ok=11624 fail=1 rate=0.41/s ETA=56m file=eurostat.jsonl
  11650/13000 ok=11649 fail=1 rate=0.41/s ETA=55m file=eurostat.jsonl
  11675/13000 ok=11674 fail=1 rate=0.41/s ETA=54m file=eurostat.jsonl
  11700/13000 ok=11699 fail=1 rate=0.41/s ETA=53m file=eurostat.jsonl
  11725/13000 ok=11724 fail=1 rate=0.41/s ETA=52m file=eurostat.jsonl
  11750/13000 ok=11749 fail=1 rate=0.41/s ETA=51m file=eurostat.jsonl
  11775/13000 ok=11774 fail=1 rate=0.41/s ETA=50m file=eurostat.jsonl
  11800/13000 ok=11799 fail=1 rate=0.41/s ETA=49m file=eurostat.jsonl
  11825/13000 ok=11824 fail=1 rate=0.41/s ETA=48m file=eurostat.jsonl
  11850/13000 ok=11849 fail=1 rate=0.41/s ETA=47m file=eurostat.jsonl
  11875/13000 ok=11874 fail=1 rate=0.41/s ETA=46m file=eurostat.jsonl
  11900/13000 ok=11899 fail=1 rate=0.41/s ETA=45m file=eurostat.jsonl
  11925/13000 ok=11924 fail=1 rate=0.41/s ETA=44m file=eurostat.jsonl
  11950/13000 ok=11949 fail=1 rate=0.41/s ETA=43m file=eurostat.jsonl
  11975/13000 ok=11974 fail=1 rate=0.41/s ETA=42m file=eurostat.jsonl
  12000/13000 ok=11999 fail=1 rate=0.41/s ETA=41m file=eurostat.jsonl
  12025/13000 ok=12024 fail=1 rate=0.41/s ETA=40m file=eurostat.jsonl
  12050/13000 ok=12049 fail=1 rate=0.41/s ETA=39m file=eurostat.jsonl
  12075/13000 ok=12074 fail=1 rate=0.41/s ETA=38m file=eurostat.jsonl
  12100/13000 ok=12099 fail=1 rate=0.41/s ETA=37m file=eurostat.jsonl
  12125/13000 ok=12124 fail=1 rate=0.41/s ETA=36m file=eurostat.jsonl
  12150/13000 ok=12149 fail=1 rate=0.41/s ETA=35m file=eurostat.jsonl
  12175/13000 ok=12174 fail=1 rate=0.41/s ETA=33m file=eurostat.jsonl
  12200/13000 ok=12199 fail=1 rate=0.41/s ETA=32m file=eurostat.jsonl
  12225/13000 ok=12224 fail=1 rate=0.41/s ETA=31m file=eurostat.jsonl
  12250/13000 ok=12249 fail=1 rate=0.41/s ETA=30m file=eurostat.jsonl
  12275/13000 ok=12274 fail=1 rate=0.41/s ETA=29m file=eurostat.jsonl
  12300/13000 ok=12299 fail=1 rate=0.41/s ETA=28m file=eurostat.jsonl
  12325/13000 ok=12324 fail=1 rate=0.41/s ETA=27m file=eurostat.jsonl
  12350/13000 ok=12349 fail=1 rate=0.41/s ETA=26m file=eurostat.jsonl
  12375/13000 ok=12374 fail=1 rate=0.41/s ETA=25m file=eurostat.jsonl
  12400/13000 ok=12399 fail=1 rate=0.41/s ETA=24m file=eurostat.jsonl
  12425/13000 ok=12424 fail=1 rate=0.41/s ETA=23m file=eurostat.jsonl
  12450/13000 ok=12449 fail=1 rate=0.41/s ETA=22m file=eurostat.jsonl
  12475/13000 ok=12474 fail=1 rate=0.41/s ETA=21m file=eurostat.jsonl
  12500/13000 ok=12499 fail=1 rate=0.41/s ETA=20m file=eurostat.jsonl
  12525/13000 ok=12524 fail=1 rate=0.41/s ETA=19m file=eurostat.jsonl
  12550/13000 ok=12549 fail=1 rate=0.41/s ETA=18m file=eurostat.jsonl
  12575/13000 ok=12574 fail=1 rate=0.41/s ETA=17m file=eurostat.jsonl
  12600/13000 ok=12599 fail=1 rate=0.41/s ETA=16m file=eurostat.jsonl
  12625/13000 ok=12624 fail=1 rate=0.41/s ETA=15m file=eurostat.jsonl
  12650/13000 ok=12649 fail=1 rate=0.41/s ETA=14m file=eurostat.jsonl
  12675/13000 ok=12674 fail=1 rate=0.41/s ETA=13m file=eurostat.jsonl
  12700/13000 ok=12699 fail=1 rate=0.41/s ETA=12m file=eurostat.jsonl
  12725/13000 ok=12724 fail=1 rate=0.41/s ETA=11m file=eurostat.jsonl
  12750/13000 ok=12749 fail=1 rate=0.41/s ETA=10m file=eurostat.jsonl
  12775/13000 ok=12774 fail=1 rate=0.41/s ETA=9m file=eurostat.jsonl
  12800/13000 ok=12799 fail=1 rate=0.41/s ETA=8m file=eurostat.jsonl
  12825/13000 ok=12824 fail=1 rate=0.41/s ETA=7m file=eurostat.jsonl
  12850/13000 ok=12849 fail=1 rate=0.41/s ETA=6m file=eurostat.jsonl
  12875/13000 ok=12874 fail=1 rate=0.41/s ETA=5m file=eurostat.jsonl
  12900/13000 ok=12899 fail=1 rate=0.41/s ETA=4m file=eurostat.jsonl
  12925/13000 ok=12924 fail=1 rate=0.41/s ETA=3m file=eurostat.jsonl
  12950/13000 ok=12949 fail=1 rate=0.41/s ETA=2m file=eurostat.jsonl
  12975/13000 ok=12974 fail=1 rate=0.41/s ETA=1m file=eurostat.jsonl
  13000/13000 ok=12999 fail=1 rate=0.41/s ETA=0m file=eurostat.jsonl
Done. Total 13000, ok 12999, fail 1, 526.9 min, 0.41/s
