[929] WAAS Scores by District_2012 | pub=WA State (data.wa.gov) | cols: WAASMathPercentMetStandardExcludingNoScore, WAASReadingPercentLevel1, WAASReadingPercentMetStandardExcludingNoScore, WAASReadingPercentMetStandard, WAASReadingNoScore, WAASMathPercentWAAS, WAASSciencePercentLevel3, WAASWritingLevel2, WAASWritingPercentMetStandardExcludingNoScore, WAASMathPercentMetStandard | tags: district, k-12, student, 2012, assessment, ospi
[930] State MSP-HSPE Scores by Subgroup_2014 | pub=WA State (data.wa.gov) | cols: ReadingWAASDAPE, ReadingLevel3, WritingMetStandardIncludingPrevPass, ScienceTotalMSP_HSPETested, ScienceLevel4, MathPercentMetStandardWithoutPrevPass, ReadingWAASPORT, ReadingExcusedAbsence, ReadingPercentNotMet, ReadingNotMet | tags: reportcard, student, 2014, assessment, k-12, ospi
[931] WELPA Scores by State_2014 | pub=WA State (data.wa.gov) | cols: SchoolYear, TotalTested, NoScore, Level1, PercentLevel3, Level3, TotalTransitioned, PercentLevel1, TotalTestedNotTested, PercentNoScore | tags: student, assessment, 2014, k-12, ospi, reportcard
[932] Dual Credit Data by School-OldMethod_2014 | pub=WA State (data.wa.gov) | cols: Native Hawaiian/Other Pacific Islander, Male Students, Hispanic/Latino of any race(s), Gifted, CourseType, Black/African American, Transitional Bilingual, Asian, School Year, Femal Students | tags: school, student, reportcard, ospi, k-12, dual credit
[933] District MSP-HSPE Scores by Subgroup_2013 | pub=WA State (data.wa.gov) | cols: ScienceLevelBasic, MathLevelIndex, ScienceWAASPORT, ScienceExempted, SciencePercentNotMet, ScienceNotMet, SciencePercentNoScore, ScienceNoScore, SciencePercentLevel4, ScienceLevel4 | tags: student, k-12, district, assessment, 2013, ospi
[934] State WELPA scores by Subgroup_2015 | pub=WA State (data.wa.gov) | cols: TotalTransitioned, NoScore, PercentNoScore, GradeLevel, SchoolYear, TotalTested, Level1, PreviouslyTransitioned, PercentLevel2, Subgroup | tags: k-12, student, state, reportcard, ospi, 2015
[935] CTE Course Enrollment by State - cluster areas_2010 | pub=WA State (data.wa.gov) | cols: Subgroup, Concentrator Percent, Participant Counts, Participant Percent, State, Concentrator Counts1, Participant Counts1, Cluster Area Number, SchoolYear, Cluster Area Name | tags: cte, 2010, student, k-12, ospi, reportcard
[936] WASL Scores by District_2003 | pub=WA State (data.wa.gov) | cols: County, MathTotalMSP_HSPETested, GradeTested, WritingExcusedAbsence, ReadingWAASDAPE, MathPercentLevelBasic, WritingWAASDAPE, WritingPercentLevel4, ScienceExcusedAbsence, WritingTotalMSP_HSPETested | tags: student, ospi, reportcard, k-12, assessment, 2003
[937] WaKIDS Scores by School_2018 | pub=WA State (data.wa.gov) | cols: SocialEmotionalTotal, subgroup, SchoolName, SchoolCode, SocialEmotionalTwoYearOlds, PhysicalBirthtoTwoYearOlds, DistrictCode, SocialEmotional3YearOlds, CognitiveTwoYearOlds, MathMet | tags: student, assessment, ospi, reportcard, 2018, k-12
[938] District WASL Scores by Subgroup_2002 | pub=WA State (data.wa.gov) | cols: ReadingLevel3, ReadingPercentLevel3, ReadingLevel4, ReadingNotMet, MathPercentMetStandardExcludingNoScore, MathLevel1, MathPercentLevel1, MathLevel3, MathPercentLevel2, SciencePercentMetStandardWithoutPrevPass | tags: k-12, ospi, 2002, assessment, student, reportcard
[939] State Agency Amazon Spend Fiscal Year 26 | pub=WA State (data.wa.gov) | desc: State Agency Amazon Spend Fiscal Year 26 | cols: Purchase PPU, Seller Name, Item Subtotal, Product Condition, Part number, Item model number, Brand, Payment Amount, Item Net Total, Item Tax | tags: amazon spend
[940] AYP Data by District - proficiency_2014 | pub=WA State (data.wa.gov) | cols: MetTargetAfterSHFlagBlack, MetTargetAfterSHFlagSpecialEd, IndexWhite, IndexSpecialEd, MetTargetBeforeSHAsian, ReductionPercentAll, Met10PercentFlagAll, Met10PercentFlagLowIncome, PreviousWeightedCEMetHispanic, Met10PercentFlagAmericanIndian | tags: accountability, ospi, k-12, 2014, student, reportcard
[941] AYP Data by School - proficiency_2009 | pub=WA State (data.wa.gov) | cols: ReductionPercentAsian, MetTargetBeforeSHAll, IndexHispanic, MetOtherIndicatorFlagLtdEnglish, IndexAll, SchoolName, PreviousWeightedCEMetAll, DistrictName, EsdCode, MetTargetBeforeSHSpecialEd | tags: 2009, accountability, reportcard, k-12, school, ospi
